Losses
2.037170012410604
1.9475071080129114
1.9214080371539408
1.9030238359461056
1.8881490223696045
1.8748425600701086
1.8659074842662897
1.8559445400537014
1.846504881606221
1.8382238354808005
1.8301815731130344
1.8216081146086476
1.817256062669931
1.8105642443960168
1.803410499353708
1.7977819618168964
1.7930832389677784
1.7876632074019272
1.7834750578636858
1.7793697434515048
1.774161808779052
1.769954365945671
1.7655562174602417
1.7613056920997927
1.7577493167121825
1.7541887005093917
1.7509200914655065
1.7482936239669664
1.74494518969811
1.7406774519043555
1.7382984748652404
1.7333433523593007
1.7310405484545484
1.7297261017526637
1.7257921595033436
1.7225967728016245
1.721095655030039
1.7169865125734227
1.7141789597574137
1.712123369224851
1.7104517755337578
1.7077469179741633
1.7060901399461108
1.702561979254163
1.7013034934960949
1.6980100486496665
1.695199987633596
1.6933299452543107
1.6914712956374225
1.6890379545098302
1.6887526537314943
1.6858305781603011
1.6840996019213306
1.683731871236995
1.6811171137821346
1.6797433749117763
1.6772621302595523
1.677496339904141
1.6756808988878686
1.6744486729609074
1.6723404177014674
1.671447328322222
1.6706601387403444
1.66913746231577
1.667815202409765
1.6666375438296024
1.6653238752295554
1.6649556179803224
1.6637228635817252
1.662915075961703
1.6616524698180566
1.6614674305351438
1.6598096054025895
1.6591475185338154
1.6601694759007684
1.6571916275427117
1.6580820126329106
1.6567356171550007
1.6570512671845887
1.6570248219422323
